Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
single_coord_linear_mlp,case_m_006_left,0.01,30,rel,False,mse,0.0160014145076274,0.0829993039369583,0.5778166055679321
single_coord_linear_mlp,case_w_027_right,0.01,30,rel,False,mse,0.0181029383093118,0.0928263887763023,0.5066068768501282
single_coord_linear_mlp,case_w_038_left,0.01,30,rel,False,mse,0.0269790813326835,0.1121682748198509,0.527992844581604
single_coord_linear_mlp,bifurication,0.01,30,rel,False,mse,0.4514464139938354,0.4735237956047058,0.7070644497871399
single_coord_linear_mlp,aneurysm2,0.01,30,rel,False,mse,1.7717909812927246,1.0324386358261108,0.2489186078310012
single_coord_linear_mlp,aneurysm1,0.01,30,rel,False,mse,1.1229524612426758,0.8319181799888611,0.1701564788818359
single_coord_linear_mlp,cylinder,0.01,30,rel,False,mse,0.235437661409378,0.3334364593029022,0.8655071258544922
single_coord_linear_mlp,case_k_003_left,0.001,30,unitcube,False,mse,0.1285577565431594,0.2022464126348495,0.2703954875469208
single_coord_linear_mlp,case_k_008_right,0.001,30,unitcube,False,mse,0.0239496305584907,0.1052239388227462,0.3639703392982483
single_coord_linear_mlp,case_m_006_left,0.001,30,unitcube,False,mse,0.0218993742018938,0.1063475385308265,0.6031545996665955
single_coord_linear_mlp,case_w_027_right,0.001,30,unitcube,False,mse,0.0334348827600479,0.1254971027374267,0.2959106862545013
single_coord_linear_mlp,case_w_038_left,0.001,30,unitcube,False,mse,0.0516808293759822,0.1592629700899124,0.4147533476352691
single_coord_linear_mlp,bifurication,0.001,30,unitcube,False,mse,0.0062994649633765,0.0501685440540313,0.8573271036148071
single_coord_linear_mlp,aneurysm2,0.001,30,unitcube,False,mse,0.0111018028110265,0.0680514276027679,0.224710002541542
single_coord_linear_mlp,aneurysm1,0.001,30,unitcube,False,mse,0.0158607196062803,0.0923116207122802,0.1197414696216583
single_coord_linear_mlp,cylinder,0.001,30,unitcube,False,mse,0.0054785939864814,0.0429268293082714,0.9471768736839294
single_coord_linear_mlp,case_k_003_left,0.001,30,zerocenter,False,mse,0.1271600872278213,0.1969683021306991,0.2727174758911133
single_coord_linear_mlp,case_k_008_right,0.001,30,zerocenter,False,mse,0.0276484433561563,0.1127241551876068,0.3716886043548584
single_coord_linear_mlp,case_m_006_left,0.001,30,zerocenter,False,mse,0.0219185557216405,0.1060883626341819,0.5988994836807251
single_coord_linear_mlp,case_w_027_right,0.001,30,zerocenter,False,mse,0.0372064113616943,0.1349019706249237,0.2557013928890228
single_coord_linear_mlp,case_w_038_left,0.001,30,zerocenter,False,mse,0.0525076799094677,0.1584665328264236,0.4197549223899841
single_coord_linear_mlp,bifurication,0.001,30,zerocenter,False,mse,0.0060463976114988,0.0501971282064914,0.8570333123207092
single_coord_linear_mlp,aneurysm2,0.001,30,zerocenter,False,mse,0.0130663579329848,0.0763915851712226,0.1343193054199218
single_coord_linear_mlp,aneurysm1,0.001,30,zerocenter,False,mse,0.0168515536934137,0.0963462144136428,0.195610225200653
single_coord_linear_mlp,cylinder,0.001,30,zerocenter,False,mse,0.0037353599909693,0.0362530648708343,0.9490768313407898
single_coord_linear_mlp,case_k_003_left,0.001,30,grid64,False,mse,0.0014813059242442,0.003458110615611,0.004647584632039
single_coord_linear_mlp,case_k_008_right,0.001,30,grid64,False,mse,0.0004421543853823,0.0021729574073106,0.0035527958534657
single_coord_linear_mlp,case_m_006_left,0.001,30,grid64,False,mse,0.0004335090052336,0.0020995640661567,0.0038942142855376
single_coord_linear_mlp,case_w_027_right,0.001,30,grid64,False,mse,0.000510522571858,0.0022942526265978,0.0037105011288076
single_coord_linear_mlp,case_w_038_left,0.001,30,grid64,False,mse,0.0011494756909087,0.0035630613565444,0.0070076091215014
single_coord_linear_mlp,bifurication,0.001,30,grid64,False,mse,4.4438860641093925e-05,0.0014066859148442,0.0089594013988971
single_coord_linear_mlp,aneurysm2,0.001,30,grid64,False,mse,0.0006694688927382,0.0044933315366506,0.0084779718890786
single_coord_linear_mlp,aneurysm1,0.001,30,grid64,False,mse,0.0010851767146959,0.0072382688522338,0.0205213017761707
single_coord_linear_mlp,cylinder,0.001,30,grid64,False,mse,0.0002852549368981,0.0024824261199682,0.0286708883941173
single_coord_linear_mlp,case_k_003_left,0.001,30,rel,False,mse,0.101461611688137,0.1710522621870041,0.5104497075080872
single_coord_linear_mlp,case_k_008_right,0.001,30,rel,False,mse,0.0112942131236195,0.0705432519316673,0.6939573287963867
single_coord_linear_mlp,case_m_006_left,0.001,30,rel,False,mse,0.0138972522690892,0.0835576727986335,0.6113414764404297
single_coord_linear_mlp,case_w_027_right,0.001,30,rel,False,mse,0.0164028517901897,0.0822982937097549,0.5364500880241394
single_coord_linear_mlp,case_w_038_left,0.001,30,rel,False,mse,0.0262789390981197,0.1062293052673339,0.5627485513687134
